countrycode,country,year,rgdpo,pop,emp,avh,rgdpna,rgdpna/pop,rgdpo/pop,rgdpo/(avh*emp),rgdpna/(avh*emp),continent
AUT,Austria,2014,423224.0313,8.615214,4.269143581,1621.565764,434358.0625,50417.55927,49125.19077,61.1357144,62.7440516,Europe
AUT,Austria,2015,430623.875,8.67866,4.278239727,1605.280548,438764.625,50556.72477,49618.70554,62.70209407,63.88744886,Europe
AUT,Austria,2016,436191.0625,8.747301,4.321228981,1618.210779,447493.5938,51157.90502,49865.7886,62.37842327,63.9947656,Europe
AUT,Austria,2017,458231.5938,8.819901,4.398534775,1608.180967,458231.5625,51954.27505,51954.2786,64.7801697,64.78016529,Europe
AUT,Austria,2018,470960.75,8.891388,4.488481998,1612.692748,470054.5,52866.2679,52968.19237,65.06292649,64.93772863,Europe
AUT,Austria,2019,477705.5,8.955102,4.550281048,1611.374223,476723.3125,53234.82776,53344.50685,65.15167835,65.01772309,Europe
BEL,Belgium,1950,72084.27344,8.634331023,3.458555698,2096.149067,84999.05469,9844.312717,8348.564961,9.943140752,11.72457631,Europe
BEL,Belgium,1951,75056.8125,8.673324994,3.455583572,2085.919417,88196.46875,10168.70333,8653.753036,10.41288781,12.23579718,Europe
BEL,Belgium,1952,76747.52344,8.725313778,3.457593441,2075.739691,90342.36719,10354.05367,8795.961427,10.6934429,12.58764976,Europe
BEL,Belgium,1953,79178.10156,8.772754283,3.457587719,2065.609644,93326.20313,10638.18729,9025.455291,11.08622338,13.06718795,Europe
BEL,Belgium,1954,82787.77344,8.814236846,3.455043316,2055.529033,97440.625,11054.9134,9392.506111,11.65706158,13.7202792,Europe
BEL,Belgium,1955,86486.86719,8.86330337,3.455277681,2045.497618,100902.6875,11384.32064,9757.859296,12.23681045,14.2764688,Europe
BEL,Belgium,1956,88979.75781,8.918641412,3.457733154,2035.515159,104080.4844,11669.99317,9976.828723,12.64227998,14.78779732,Europe
BEL,Belgium,1957,90509.55469,8.983869009,3.482290983,2025.581416,106104.4531,11810.55212,10074.67435,12.83156611,15.04245944,Europe
BEL,Belgium,1958,89428.76563,9.047427695,3.44496274,2015.696152,105541.4375,11665.35297,9884.441041,12.87856993,15.19894381,Europe
BEL,Belgium,1959,92119.19531,9.098420471,3.416476011,2005.85913,109254.1953,12008.03982,10124.74589,13.44223026,15.94260616,Europe
BEL,Belgium,1960,96857.73438,9.11338252,3.495060682,1996.070114,115497.2969,12673.3731,10628.07735,13.88365436,16.55546209,Europe
BEL,Belgium,1961,102098.8438,9.160455122,3.521248817,1984.229601,121345.2656,13246.64157,11145.6082,14.61275778,17.36737566,Europe
BEL,Belgium,1962,107618.0391,9.213024355,3.575638771,1972.459324,127778.0313,13869.28183,11681.07615,15.2589054,18.11734267,Europe
BEL,Belgium,1963,111842.3984,9.277686752,3.600819349,1960.758868,133333.5938,14371.42655,12054.98757,15.84094005,18.88487277,Europe
BEL,Belgium,1964,119508.0391,9.361537325,3.652187586,1949.127818,142690.3438,15242.1914,12765.85617,16.78818416,20.04477513,Europe
BEL,Belgium,1965,123734.7969,9.442590496,3.666288614,1937.565762,147661.1094,15637.7754,13103.90374,17.41841959,20.78657924,Europe
BEL,Belgium,1966,127105.4297,9.502255694,3.679382563,1926.072291,152047.0938,16001.1579,13376.34282,17.93562743,21.45510252,Europe
BEL,Belgium,1967,131961.8125,9.550927628,3.663266897,1914.646999,157895.0469,16531.90696,13816.64877,18.81442695,22.51185224,Europe
BEL,Belgium,1968,137579.8125,9.584207655,3.6592381,1903.28948,165205.0156,17237.21163,14354.8447,19.75418865,23.72071152,Europe
BEL,Belgium,1969,146061.6094,9.607094882,3.721685886,1891.999334,175438.9375,18261.39324,15203.51482,20.74318244,24.91525256,Europe
BEL,Belgium,1970,154585.0313,9.63218,3.724707603,1880.776159,187134.875,19428.09156,16048.81047,22.06673815,26.71317043,Europe
BEL,Belgium,1971,160690.0938,9.663324,3.749523163,1871.717158,194158.0938,20092.26781,16628.86329,22.89669725,27.66554544,Europe
BEL,Belgium,1972,170488,9.692846,3.73875165,1845.723156,204362.3438,21083.83273,17589.05486,24.70589763,29.61472446,Europe
BEL,Belgium,1973,182405.0469,9.720761,3.771435499,1818.968154,216874.0781,22310.40123,18764.48221,26.58918773,31.61373918,Europe
BEL,Belgium,1974,190767.7344,9.74702,3.826558352,1788.888151,225981.9844,23184.72563,19571.90345,27.86848718,33.01279462,Europe
BEL,Belgium,1975,189073.0313,9.771586,3.770329952,1778.82415,222983.2188,22819.5524,19349.26748,28.19143687,33.24756203,Europe
BEL,Belgium,1976,201472.625,9.794777,3.752914667,1780.385151,235587.8906,24052.39962,20569.39377,30.15319886,35.25902596,Europe
BEL,Belgium,1977,204631.0469,9.816696,3.742068052,1754.352148,237062.9844,24148.95851,20845.20565,31.17044998,36.11064894,Europe
BEL,Belgium,1978,212704.25,9.836814,3.749748707,1735.899147,243800.125,24784.46019,21623.28677,32.67755196,37.4547817,Europe
BEL,Belgium,1979,219504.0938,9.854377,3.787905216,1718.787145,249507.6094,25319.47067,22274.78142,33.71486492,38.32327317,Europe
BEL,Belgium,1980,234949.0781,9.868995,3.784775257,1698.974144,260684.3125,26414.47407,23806.78865,36.53817739,40.5404002,Europe
BEL,Belgium,1981,224090.4844,9.880592,3.717331171,1676.332142,259956.2656,26309.78646,22679.86416,35.9610273,41.71660564,Europe
BEL,Belgium,1982,216932.8281,9.889824,3.671145201,1661.973141,261502.9844,26441.62165,21934.95335,35.55492078,42.85989342,Europe
BEL,Belgium,1983,210577,9.89788,3.626199007,1667.908141,262318.4375,26502.48715,21274.95989,34.81666518,43.37156104,Europe
BEL,Belgium,1984,210094.2969,9.906371,3.628385067,1691.877143,268788.25,27132.86732,21207.99805,34.22410261,43.7852754,Europe
BEL,Belgium,1985,199750.5156,9.916578,3.648163795,1697.872144,273228.0313,27552.65287,20143.08924,32.24843155,44.11090222,Europe
BEL,Belgium,1986,214298.9531,9.928542,3.674398184,1677.896142,278208.375,28021.07047,21584.1312,34.75911867,45.12517575,Europe
BEL,Belgium,1987,226405.9375,9.942289,3.703564167,1662.919141,284625.6563,28627.7794,22772.01332,36.76180325,46.21500871,Europe
BEL,Belgium,1988,244142.4375,9.95902,3.776189327,1650.92914,298069.125,29929.56385,24514.70501,39.16165911,47.81176752,Europe
BEL,Belgium,1989,249963.3594,9.980176,3.822038412,1641.937139,308409.6563,30902.2262,25045.9871,39.83132733,49.14466665,Europe
BEL,Belgium,1990,261314.0313,10.006544,3.86115694,1655.92814,318085.7188,31787.76996,26114.31392,40.86992014,49.74910019,Europe
BEL,Belgium,1991,265296.375,10.039445,3.872532845,1618.974137,323916.4375,32264.37692,26425.4025,42.31518998,51.66518234,Europe
BEL,Belgium,1992,275201.0625,10.078101,3.866686106,1596.001135,328874.5,32632.58624,27306.83712,44.5941605,53.2915175,Europe
BEL,Belgium,1993,276938.2188,10.118674,3.842025042,1552.056131,325711.1563,32189.11453,27369.02273,46.44246683,54.62167568,Europe
BEL,Belgium,1994,284110.4688,10.155919,3.828232765,1552.056131,336221.7813,33105.9928,27974.86557,47.81690658,56.58744493,Europe
BEL,Belgium,1995,296016.7813,10.186305,3.886936665,1578.026133,344239.8438,33794.37821,29060.27075,48.26081777,56.12281945,Europe
BEL,Belgium,1996,295071.7188,10.208275,3.897966146,1552.057131,348788.8438,34167.26565,28905.14987,48.77326394,57.65232401,Europe
BEL,Belgium,1997,308663.9688,10.223789,3.920959711,1565.044132,362020.6875,35409.63996,30190.76086,50.29988215,58.99489335,Europe
BEL,Belgium,1998,310652.9688,10.237299,3.986483335,1576.034133,369122.9688,36056.67557,30345.20812,49.44472164,58.75103178,Europe
BEL,Belgium,1999,325198.25,10.25516,4.039239883,1575.382133,382200.0313,37269.04614,31710.69491,51.10491122,60.06274224,Europe
BEL,Belgium,2000,346908.875,10.282033,4.121242523,1589.102611,396405.1563,38553.18848,33739.32714,52.97064938,60.52839826,Europe
BEL,Belgium,2001,348797.75,10.319019,4.178331852,1581.243159,400764.0625,38837.4188,33801.44469,52.79248261,60.65787351,Europe
BEL,Belgium,2002,358492.6875,10.364885,4.187660694,1593.645551,407604.6875,39325.53883,34587.23252,53.71765937,61.07675421,Europe
BEL,Belgium,2003,374266.2813,10.419032,4.188035965,1598.219868,411835.4375,39527.22647,35921.40625,55.91570105,61.52856498,Europe
BEL,Belgium,2004,383970.3125,10.480117,4.235822678,1587.802649,426542.8438,40700.19865,36637.97957,57.09043524,63.4203109,Europe
BEL,Belgium,2005,429270.6563,10.546886,4.300207138,1577.676449,436446.0625,41381.50943,40701.17533,63.27379515,64.33143833,Europe
BEL,Belgium,2006,417205.4375,10.619475,4.349856853,1591.637664,447585.6875,42147.62853,39286.82327,60.26023031,64.64828641,Europe
BEL,Belgium,2007,430014.6563,10.697572,4.422259808,1593.657532,464043.0625,43378.35375,40197.40706,61.0160381,65.84442826,Europe
BEL,Belgium,2008,467485.4063,10.778758,4.499446869,1582.505144,466116.9688,43244.03319,43370.99008,65.65439439,65.46220885,Europe
BEL,Belgium,2009,451867,10.85994,4.489564419,1563.225214,456698,42053.45518,41608.60926,64.38502476,65.07337787,Europe
BEL,Belgium,2010,489332.5938,10.938739,4.49962616,1573.830711,469779.1563,42946.37218,44733.91254,69.09867122,66.33752968,Europe
BEL,Belgium,2011,487755.4063,11.013853,4.542050838,1590.234351,477739.5313,43376.24002,44285.62886,67.52879037,66.1421119,Europe
BEL,Belgium,2012,491813.125,11.085358,4.562634468,1587.295075,481271.1563,43415.03055,44366.01191,67.90891143,66.45329021,Europe
BEL,Belgium,2013,490563.4688,11.154009,4.555912018,1585.595087,483481.2813,43345.96478,43980.91025,67.90903891,66.92864682,Europe
BEL,Belgium,2014,493290.5313,11.221231,4.581183434,1581.595989,491071.375,43762.70081,43960.46488,68.08156695,67.77528977,Europe
BEL,Belgium,2015,484155.0313,11.28794,4.622033596,1575.456869,501096.4375,44392.19534,42891.35407,66.48823946,68.8147758,Europe
BEL,Belgium,2016,492930.4688,11.35442,4.683881283,1574.154172,507443.7188,44691.29368,43413.091,66.85478857,68.82318031,Europe
BEL,Belgium,2017,515603.875,11.419748,4.769101143,1577.917666,515603.875,45150.19727,45150.19727,68.51652068,68.51652068,Europe
BEL,Belgium,2018,507573.0625,11.482178,4.839399815,1583.263997,524948.125,45718.51481,44205.29472,66.24509479,68.51277357,Europe
BEL,Belgium,2019,517419.75,11.539328,4.921936512,1586.430997,534102.3125,46285.39136,44839.67784,66.26524492,68.40175805,Europe
BGD,Bangladesh,1970,100645.2266,64.232482,20.20620728,2520.860073,95963.95313,1494.009731,1566.889889,1.975875783,1.883972618,Asia
BGD,Bangladesh,1971,99541.94531,65.531633,20.01391411,2522.014753,90705.625,1384.150232,1518.990765,1.972088813,1.797026849,Asia
BGD,Bangladesh,1972,95132,66.625705,19.83383751,2522.899967,78030.66406,1171.179563,1427.857311,1.901165152,1.559403558,Asia
BGD,Bangladesh,1973,81078.21875,67.63753,19.69039154,2523.408686,80625.71094,1192.026245,1198.716434,1.631782432,1.622675247,Asia
BGD,Bangladesh,1974,82859.26563,68.742233,20.07277679,2523.705065,88359.30469,1285.371464,1205.361857,1.635667503,1.744239973,Asia
BGD,Bangladesh,1975,79986.96875,70.066301,20.64699554,2523.754882,84746.98438,1209.525595,1141.589717,1.535024115,1.62637323,Asia
BGD,Bangladesh,1976,90659.21094,71.652381,21.29527855,2522.580009,89544.82031,1249.71172,1265.264457,1.687654959,1.666910163,Asia
BGD,Bangladesh,1977,97305.34375,73.463584,21.95788002,2521.492716,91938.40625,1251.482724,1324.538478,1.757472611,1.660538103,Asia
BGD,Bangladesh,1978,100146.2344,75.450032,22.63948059,2520.572465,98441.96875,1304.730643,1327.318647,1.754967093,1.725101466,Asia
BGD,Bangladesh,1979,106384.8359,77.529045,23.34427643,2519.828963,103168.7891,1330.711465,1372.193298,1.808540537,1.75386779,Asia
BGD,Bangladesh,1980,106193.8281,79.639491,24.07730293,2519.260132,104013.8906,1306.059209,1333.431779,1.750726985,1.714788216,Asia
BGD,Bangladesh,1981,108354.8359,81.767515,24.75681114,2519.079892,107544.5391,1315.247737,1325.157502,1.737447354,1.724454411,Asia
BGD,Bangladesh,1982,108162.1172,83.932127,25.49730682,2522.794321,108867.5,1297.089731,1288.685525,1.681508337,1.692474349,Asia
BGD,Bangladesh,1983,110264.2344,86.142495,26.23911476,2526.398071,114195,1325.652339,1280.021369,1.663350244,1.722646352,Asia
BGD,Bangladesh,1984,121110.1797,88.416521,27.06546783,2529.814625,120390.7656,1361.632015,1369.768662,1.768790557,1.758283655,Asia
BGD,Bangladesh,1985,126460.4609,90.764183,27.95100212,2485.573139,124016.8125,1366.362902,1393.28595,1.820249123,1.785075687,Asia
BGD,Bangladesh,1986,129602.0313,93.187603,28.89925385,2442.24511,129398.8672,1388.584565,1390.764727,1.836267424,1.833388892,Asia
BGD,Bangladesh,1987,130172.6016,95.671163,29.90703964,2400.855109,134809.5625,1409.092963,1360.625266,1.81292654,1.877505948,Asia
BGD,Bangladesh,1988,135888.6563,98.18635,30.96882057,2360.193413,138706.8281,1412.689525,1383.987247,1.859135074,1.897691362,Asia
BGD,Bangladesh,1989,151279.9219,100.695497,32.11854172,2319.632441,142201.8125,1412.196342,1502.350417,2.030515453,1.908666888,Asia
BGD,Bangladesh,1990,157995.6719,103.171956,32.1478157,2413.833609,151626.2031,1469.645522,1531.381957,2.036040395,1.95395906,Asia
BGD,Bangladesh,1991,164056.9219,105.599127,32.12558365,2507.763181,156781.2188,1484.682906,1553.582179,2.036371501,1.946061173,Asia
BGD,Bangladesh,1992,168774.8281,107.983704,33.06762695,2512.306273,163408.8281,1513.273041,1562.965724,2.031571268,1.966979815,Asia
BGD,Bangladesh,1993,173082.3438,110.350639,34.04432297,2517.237899,170884.3125,1548.557526,1568.476135,2.019685762,1.994037089,Asia
BGD,Bangladesh,1994,181230.2969,112.737683,35.08266068,2522.578103,177864.4063,1577.683712,1607.539662,2.047828851,2.009795652,Asia
BGD,Bangladesh,1995,189809.1406,115.16993,36.17459106,2528.339239,186624.1563,1620.424326,1648.078979,2.075286914,2.040463742,Asia
BGD,Bangladesh,1996,195331.8594,117.649932,37.22448349,2535.107657,195250.0781,1659.585134,1660.280257,2.069893481,2.069026861,Asia
BGD,Bangladesh,1997,195050.0469,120.160564,38.27732849,2541.367868,205769.5156,1712.454642,1623.245101,2.005104008,2.115299571,Asia
BGD,Bangladesh,1998,193522,122.682815,39.35983658,2547.800035,216526.0781,1764.925904,1577.417342,1.929797404,2.159193598,Asia
BGD,Bangladesh,1999,187660.25,125.189651,40.44169998,2554.358164,227069.0156,1813.800213,1499.007694,1.816607467,2.19809613,Asia
BGD,Bangladesh,2000,194071.1875,127.657854,41.53954315,2560.827163,240567.8281,1884.473384,1520.24479,1.824395867,2.261494645,Asia
BGD,Bangladesh,2001,199795.3438,130.088702,42.47974014,2561.928647,253254.3438,1946.782002,1535.839321,1.835846988,2.32706236,Asia
BGD,Bangladesh,2002,210411.375,132.478086,43.40302658,2563.5497,264436.9063,1996.080365,1588.27306,1.89106936,2.376623084,Asia
BGD,Bangladesh,2003,216588.25,134.791603,44.32400131,2565.5777,278335.7188,2064.933665,1606.837853,1.904630616,2.447624613,Asia
BGD,Bangladesh,2004,222153.3594,136.986432,45.31759262,2576.816553,295788.7813,2159.256044,1621.717977,1.902403132,2.532977694,Asia
BGD,Bangladesh,2005,231691.1563,139.035505,46.27964401,2587.27267,313404.5,2254.132856,1666.417195,1.934983412,2.617417594,Asia
BGD,Bangladesh,2006,252800.7813,140.921167,47.35792923,2597.651241,334181.125,2371.404751,1793.91632,2.054967061,2.716491622,Asia
BGD,Bangladesh,2007,282226.4063,142.660376,48.95321274,2591.942848,357769.5938,2507.841377,1978.309704,2.224288033,2.819660416,Asia
BGD,Bangladesh,2008,316497.0313,144.304167,50.47563553,2586.720564,379285.0625,2628.372211,2193.263284,2.424031891,2.904921679,Asia
BGD,Bangladesh,2009,343453.9688,145.924797,51.79458618,2581.948789,398420.5,2730.313889,2353.636776,2.568245569,2.979268773,Asia
BGD,Bangladesh,2010,391172.8125,147.57543,54.43599701,2577.61602,420619.6875,2850.201334,2650.663545,2.787816979,2.997679463,Asia
BGD,Bangladesh,2011,452299.8438,149.273139,56.09738159,2491.949912,447810.1875,2999.93817,3030.014956,3.23552335,3.20340663,Asia
BGD,Bangladesh,2012,470216.2188,151.005739,57.75124741,2405.783394,477013.875,3158.912225,3113.896345,3.384384619,3.433310799,Asia
BGD,Bangladesh,2013,498137.2188,152.761418,59.39942169,2319.566667,505699.6563,3310.388597,3260.883705,3.615429653,3.670317061,Asia
BGD,Bangladesh,2014,533593.6875,154.517382,59.4454422,2366.943267,536350.5,3471.133752,3453.292313,3.792313854,3.811906849,Asia
BGD,Bangladesh,2015,580460.9375,156.256276,59.4893837,2418.750817,571495.5625,3657.424694,3714.80079,4.034060436,3.971753289,Asia
BGD,Bangladesh,2016,605641.5,157.977153,59.5297966,2473.508958,612148.875,3874.920287,3833.728413,4.113085527,4.157278981,Asia
BGD,Bangladesh,2017,656738.9375,159.685424,63.02877426,2418.882693,656738.9375,4112.704347,4112.704347,4.307636988,4.307636988,Asia
BGD,Bangladesh,2018,714599.5625,161.376708,64.34140015,2418.882693,708383,4389.623563,4428.145619,4.591530054,4.551586657,Asia
BGD,Bangladesh,2019,759470.625,163.046161,65.53406525,2418.882693,766135.3125,4698.885934,4658.009856,4.79103192,4.833075325,Asia
BGR,Bulgaria,1995,86818.875,8.379308,3.197725296,1710.673939,84740.67969,10113.08806,10361.10321,15.87105375,15.49114616,Europe
BGR,Bulgaria,1996,82570.75,8.29197,3.176307201,1708.202535,89095.4375,10744.78532,9957.917117,15.21823787,16.42077323,Europe
BGR,Bulgaria,1997,62861.14453,8.211814,3.157399893,1706.867471,76450.28906,9309.793069,7654.964485,11.66414453,14.18566632,Europe
BGR,Bulgaria,1998,73695.6875,8.13767,3.152499914,1649.980968,79726.42969,9797.206041,9056.116493,14.16798396,15.32739316,Europe
BGR,Bulgaria,1999,73270.70313,8.066998,3.087800026,1669.499872,73124.28125,9064.62122,9082.771946,14.21329607,14.18489266,Europe
BGR,Bulgaria,2000,79629.25,7.997957,3.03881979,1640.253766,76621.21094,9580.097885,9956.198814,15.97558005,15.37209365,Europe
BGR,Bulgaria,2001,81448.59375,7.930703,2.915464401,1651.858937,79545.9375,10030.12438,10270.03454,16.91230842,16.51723335,Europe
BGR,Bulgaria,2002,84463.75,7.866239,2.96275425,1651.259419,84281.41406,10714.32155,10737.50111,17.26471532,17.22744515,Europe
BGR,Bulgaria,2003,86977.85156,7.804312,3.042628765,1640.511064,88623.42969,11355.7005,11144.84551,17.4253113,17.75498961,Europe
BGR,Bulgaria,2004,90887.03125,7.744632,3.141968966,1663.688664,94332.39063,12180.35804,11735.4874,17.38713272,18.04624679,Europe
BGR,Bulgaria,2005,100854.5078,7.686962,3.154664278,1658.646399,101080.4531,13149.59709,13120.20377,19.27473234,19.31791371,Europe
BGR,Bulgaria,2006,106781.7813,7.631012,3.290185928,1654.102668,107956.125,14147.02598,13993.13502,19.6206892,19.83646977,Europe
BGR,Bulgaria,2007,115264.2734,7.576672,3.441048145,1654.521378,115034.8828,15182.77191,15213.04782,20.24564349,20.20535207,Europe
BGR,Bulgaria,2008,123447.6719,7.524087,3.555411339,1693.596005,122035.6016,16219.32356,16406.99687,20.50138636,20.26687891,Europe
BGR,Bulgaria,2009,119096.2422,7.473513,3.44210577,1646.275305,117857.5078,15770.02781,15935.77775,21.01703191,20.79843123,Europe
BGR,Bulgaria,2010,123621.2813,7.425008,3.253475428,1644.837939,118529.1172,15963.50027,16649.31287,23.10056461,22.14901433,Europe
